id,pub_date,headline_senti,summary_senti,headline_summary_senti,lead_paragraph_senti,keyword_in_headline,keyword_in_summary,keyword_org_rank_alt,section_name,type_of_material,print_page,word_count,trade_date,price
5137a18bcf28d009de003ce5,2013-03-07T00:00:00Z,0.0,-0.34,-0.34,-0.34,0,1,0.0,Science,News,12,775,2013-03-07,413.609863
51414bfdcf28d02e3d0005a9,2013-03-07T00:00:00Z,0.34,0.34,0.5859,0.3527,0,0,0.0,Technology,Question,8,268,2013-03-07,413.609863
51532dbffdc5926e77002a9d,2013-03-08T00:00:00Z,0.0,-0.25,-0.25,0.743,0,0,0.0,Movies; Theater; Arts,News,2,247,2013-03-08,413.073364
513b944dcf28d04ae00009e5,2013-03-10T00:00:00Z,0.3182,0.3612,0.5859,-0.0772,0,1,0.5,Opinion,Op-Ed,12,794,2013-03-11,414.712708
51471568fdc5926e7700068e,2013-03-10T00:00:00Z,0.3182,0.6486,0.765,0.8885,0,1,0.0,Magazine; Style,News,138,153,2013-03-11,414.712708
513e9718cf28d04ae0002478,2013-03-11T22:44:28Z,0.0,0.1027,0.1027,0.0,1,1,1.0,Technology,Blog,0,357,2013-03-12,411.130981
513dbe09cf28d04ae0000df4,2013-03-11T07:19:18Z,0.3446,0.6908,0.7976,0.0,0,1,0.3333333333333333,Technology,Blog,0,511,2013-03-11,414.712708
513d2cdccf28d04ae0000cdc,2013-03-11T00:00:00Z,0.4939,0.6183,0.6183,0.8126,0,1,0.25,Technology,News,1,1123,2013-03-11,414.712708
5147187cfdc5926e770008c3,2013-03-11T00:00:00Z,0.0,0.34,0.34,-0.296,0,0,0.0,Business; Technology,News,6,683,2013-03-11,414.712708
51471886fdc5926e770008dc,2013-03-11T00:00:00Z,0.128,-0.6369,-0.5719,-0.7291,0,0,0.0,Business; Technology,News,1,801,2013-03-11,414.712708
5140d452cf28d02e3d0003f1,2013-03-13T15:32:13Z,-0.3818,-0.765,-0.8481,-0.765,1,1,1.0,Technology,Video,0,22,2013-03-13,409.988434
5140d557cf28d02e3d0003f3,2013-03-13T15:31:46Z,0.0,0.1779,0.1779,0.0,1,1,1.0,Technology,Blog,0,645,2013-03-13,409.988434
51409dfdcf28d02e3d0001de,2013-03-13T06:32:54Z,-0.5267,-0.4019,-0.7269,0.0,1,1,1.0,Technology,Blog,0,312,2013-03-13,409.988434
51409bc4cf28d02e3d000077,2013-03-13T00:00:00Z,0.0,0.0,0.0,0.0,1,1,0.3333333333333333,Technology,News,1,1022,2013-03-13,409.988434
513f6fb3cf28d07c9f0000b0,2013-03-13T00:00:00Z,-0.5267,-0.7717,-0.8779,0.0258,1,1,1.0,Technology,News,1,1125,2013-03-13,409.988434
51470cbefdc5926e770000f9,2013-03-14T15:29:37Z,0.0,-0.5859,-0.5859,0.0,1,1,1.0,Technology,Blog,0,536,2013-03-14,408.115601
5141b205cf28d02e3d00069a,2013-03-14T07:14:34Z,0.0,0.128,0.128,0.0,1,1,1.0,Technology,Blog,0,322,2013-03-14,408.115601
5141b646cf28d02e3d0006a2,2013-03-14T06:34:13Z,0.0,0.4215,0.4215,0.0,1,1,1.0,Technology,Blog,0,134,2013-03-14,408.115601
51413987cf28d02e3d000569,2013-03-14T00:00:00Z,0.0,0.4754,0.4754,0.128,1,1,1.0,Technology,An Analysis; News Analysis,1,1008,2013-03-14,408.115601
51533651fdc5926e77002c97,2013-03-15T04:30:26Z,-0.296,0.504,0.264,0.0,1,1,0.0,U.S.,Blog,0,147,2013-03-15,404.518982
51470ee9fdc5926e77000268,2013-03-16T00:00:00Z,0.0,0.5106,0.5106,0.7096,0,1,1.0,Business Day,Slideshow,0,17,2013-03-18,401.285034
51470d59fdc5926e77000149,2013-03-16T00:00:00Z,0.0,0.7003,0.7003,0.7003,1,1,0.5,Business Day,News,1,1843,2013-03-18,401.285034
51471579fdc5926e770006be,2013-03-17T00:00:00Z,0.0,0.0,0.0,0.4767,0,1,0.0,Fashion & Style,News,18,206,2013-03-18,401.285034
5147134cfdc5926e77000506,2013-03-17T00:00:00Z,0.0,0.4404,0.4404,0.3612,0,1,1.0,Opinion,Editorial,10,541,2013-03-18,401.285034
5148efeefdc5926e77001008,2013-03-19T19:04:41Z,0.5423,0.8176,0.9001,0.0,0,1,0.0,Technology,Blog,0,304,2013-03-19,403.038635
5149c2eefdc5926e7700122c,2013-03-20T10:08:02Z,0.0,0.0,0.0,0.0,1,0,1.0,World,Blog,0,749,2013-03-20,404.722656
515d87afcf28d0219d0000ff,2013-03-22T03:00:26Z,0.0,0.0,0.0,0.0,0,1,0.2,Technology,Blog,0,236,2013-03-22,402.536896
514b1584fdc5926e7700164e,2013-03-22T00:00:00Z,0.0,0.296,0.296,0.3724,1,1,0.5,Technology,News,2,942,2013-03-22,402.536896
514b089efdc5926e77001623,2013-03-22T00:00:00Z,0.0,0.0,0.0,0.0,0,1,0.0,Technology,News,,935,2013-03-22,402.536896
514da1fafdc5926e77001def,2013-03-23T08:35:31Z,-0.6597,0.0,-0.6597,0.0,1,0,0.0,Opinion,Blog,0,436,2013-03-25,402.204041
514d1624fdc5926e77001d5c,2013-03-24T00:00:00Z,-0.0,0.7184,0.7184,-0.3612,0,0,0.0,N.Y. / Region,Review,13,704,2013-03-25,402.204041
5150be0afdc5926e770023ad,2013-03-25T17:08:29Z,0.0,-0.0498,-0.0498,0.0,1,1,0.0,Technology,Blog,0,196,2013-03-25,402.204041
5150a32ffdc5926e77002344,2013-03-25T15:13:39Z,0.0,0.0,0.0,0.0,0,1,0.5,Arts,Blog,0,328,2013-03-25,402.204041
5150991cfdc5926e77002327,2013-03-26T00:00:00Z,0.0,-0.5859,-0.5859,0.0,0,1,0.0,Science,News,3,1169,2013-03-26,403.585083
5153625afdc59278db0000f6,2013-03-27T16:40:18Z,-0.3182,-0.2023,-0.4767,0.0,1,1,1.0,,Blog,0,311,2013-03-27,398.736603
5154b11ffdc59278db000520,2013-03-28T17:02:29Z,0.0,0.0,0.0,0.0,1,1,1.0,Style,Blog,0,625,2013-03-28,394.528961
51534af7fdc59278db000082,2013-03-28T00:00:00Z,0.0,-0.2263,-0.2263,0.3612,0,1,1.0,Technology,News,1,1270,2013-03-28,394.528961
51560a82fdc59278db000ddc,2013-03-29T17:35:48Z,-0.5106,0.8591,0.7351,0.0,1,0,0.0,Technology,Blog,0,176,2013-04-01,398.006348
5155b807fdc59278db000ccf,2013-03-29T11:48:20Z,0.0,0.4019,0.4019,0.0,0,1,0.0,Technology,Blog,0,1051,2013-04-01,398.006348
515f9ea7cf28d0219d005d90,2013-03-30T00:00:00Z,0.0,0.3612,0.3612,0.5423,0,0,0.0,Business,News,1,1069,2013-04-01,398.006348
5155aa11fdc59278db000cab,2013-03-31T00:00:00Z,-0.25,0.0516,-0.2023,0.6369,0,1,0.0,Books,News,31,1297,2013-04-01,398.006348
515d8fafcf28d0219d0001de,2013-04-01T16:32:30Z,-0.296,0.34,0.0516,0.0,0,1,0.0,Technology,Blog,0,231,2013-04-01,398.006348
515d8890cf28d0219d00013d,2013-04-01T13:47:07Z,0.2263,0.8555,0.8834,0.0,0,1,0.0,Technology,Blog,0,473,2013-04-01,398.006348
5158b4f4fdc59278db001273,2013-04-01T00:00:00Z,-0.3818,-0.8442,-0.8934,-0.4404,0,1,0.0,Technology,News,2,665,2013-04-01,398.006348
5162419ccf28d0219d0062d0,2013-04-01T00:00:00Z,0.0,0.6486,0.6486,0.7269,0,1,0.3333333333333333,Business,News,9,472,2013-04-01,398.006348
5163937ecf28d0219d006701,2013-04-02T00:00:00Z,0.0,0.4215,0.4215,0.802,0,0,0.0,Corrections; New York and Region,Correction,2,138,2013-04-02,403.893066
515dc9cfcf28d0219d005470,2013-04-03T00:00:00Z,0.0,0.296,0.296,0.296,1,1,0.25,Business Day,Interactive Feature,0,64,2013-04-03,400.495178
515e126fcf28d0219d005827,2013-04-03T08:00:06Z,0.0,0.0516,0.0516,0.0,1,1,0.0,Technology,Blog,0,85,2013-04-03,400.495178
515dc24dcf28d0219d005199,2013-04-03T02:41:38Z,0.0,-0.4201,-0.4201,0.0,0,1,0.0,World,Blog,0,462,2013-04-03,400.495178
515dbdb3cf28d0219d004ffa,2013-04-03T00:00:00Z,0.0,0.296,0.296,-0.4939,1,1,0.3333333333333333,Technology,News,4,733,2013-04-03,400.495178
515dcd9ccf28d0219d00562f,2013-04-04T10:37:05Z,0.0,0.0,0.0,0.0,1,1,1.0,Technology,Blog,0,494,2013-04-04,394.966125
515dcc96cf28d0219d0055a0,2013-04-04T07:06:29Z,0.0,0.296,0.296,0.0,1,1,1.0,Technology,Blog,0,379,2013-04-04,394.966125
515dcaa8cf28d0219d0054c6,2013-04-04T00:00:00Z,0.0,0.128,0.128,0.296,1,1,1.0,Technology,News,1,1210,2013-04-04,394.966125
515dca3fcf28d0219d005491,2013-04-04T00:00:00Z,0.0,0.9186,0.9186,0.7845,0,1,0.0,Technology,News,1,797,2013-04-04,394.966125
51663692cf28d0219d007022,2013-04-04T00:00:00Z,0.0,0.0,0.0,0.4939,0,0,0.0,Business; Technology,Question,11,247,2013-04-04,394.966125
515f00e3cf28d0219d005b38,2013-04-07T00:00:00Z,0.0,0.8779,0.8779,0.34,0,1,0.5,Opinion,Op-Ed,12,809,2013-04-08,384.921448
51632452cf28d0219d006558,2013-04-08T16:06:17Z,-0.5574,0.5267,-0.0516,0.0,1,1,0.0,Technology,Blog,0,220,2013-04-08,384.921448
5162024bcf28d0219d00620c,2013-04-08T00:00:00Z,0.1779,0.34,0.4767,0.0,0,1,0.0,Technology,News,1,1468,2013-04-08,384.921448
5161eee3cf28d0219d0061f4,2013-04-08T14:00:00Z,0.0,0.8402,0.8402,0.0,1,1,0.5,Technology,News,3,892,2013-04-08,384.921448
516429dfcf28d0219d006883,2013-04-09T10:42:55Z,0.34,0.34,0.5859,0.0,1,1,1.0,Technology,Blog,0,208,2013-04-09,386.312408
5163c769cf28d0219d006794,2013-04-09T03:40:16Z,0.0,0.1531,0.1531,0.0,0,1,0.0,World,Blog,0,327,2013-04-09,386.312408
516337afcf28d0219d0065a0,2013-04-09T20:55:00Z,-0.25,-0.2732,-0.4767,-0.296,1,1,0.25,Technology,News,1,929,2013-04-09,386.312408
5165e4e5cf28d0219d006ec8,2013-04-10T17:00:36Z,0.0,0.3182,0.3182,0.0,1,1,0.0,Technology,Blog,0,534,2013-04-10,392.536926
5165ae17cf28d0219d006dec,2013-04-10T14:18:43Z,0.0,0.6597,0.6597,0.0,0,1,1.0,Technology,Blog,0,387,2013-04-10,392.536926
51657fbccf28d0219d006d1e,2013-04-10T11:00:59Z,0.0,0.0,0.0,0.0,0,1,1.0,Travel,Blog,0,59,2013-04-10,392.536926
516470e0cf28d0219d006997,2013-04-10T00:00:00Z,-0.0258,-0.1027,-0.128,-0.296,0,1,0.3333333333333333,Technology,News,3,916,2013-04-10,392.536926
5167153ecf28d0219d007321,2013-04-11T15:50:22Z,0.0,-0.5574,-0.5574,0.0,1,1,0.0,Technology,Blog,0,397,2013-04-11,392.641235
5166e14dcf28d0219d007249,2013-04-11T12:07:34Z,0.0,-0.4939,-0.4939,0.0,0,1,0.5,Health,Blog,0,232,2013-04-11,392.641235
5168a49ecf28d02a61000080,2013-04-12T20:15:27Z,0.0,0.34,0.34,0.0,0,1,0.0,Technology,Blog,0,142,2013-04-12,392.472351
516a2daccf28d02a610004d4,2013-04-14T00:00:00Z,0.0,0.296,0.296,0.296,0,1,0.0,Fashion & Style,News,15,114,2013-04-15,388.438568
5174a91dcf28d02a61001fa0,2013-04-14T00:00:00Z,0.0,0.3612,0.3612,0.3612,0,1,0.0,Travel,News,3,94,2013-04-15,388.438568
5175fa31cf28d02a61002437,2013-04-15T00:00:00Z,0.0,0.0,0.0,0.7845,1,1,0.5,Business,News,4,555,2013-04-15,388.438568
516bdac0cf28d02a610007e1,2013-04-15T06:43:41Z,0.0258,0.3612,0.3818,0.0,1,1,0.0,Technology,Blog,0,298,2013-04-15,388.438568
516ba98ecf28d02a61000779,2013-04-15T03:12:35Z,0.0,0.5719,0.5719,0.0,0,1,0.0,World,Blog,0,438,2013-04-15,388.438568
516b493bcf28d02a61000613,2013-04-15T00:00:00Z,0.0258,0.296,0.3182,0.3612,1,1,0.5,Technology,News,1,869,2013-04-15,388.438568
51774b64cf28d02a61002ba8,2013-04-16T00:00:00Z,0.0,-0.1027,-0.1027,-0.9723,1,1,0.0,Health; Science,News,4,249,2013-04-16,394.121613
516dcdfbcf28d02a61000e73,2013-04-16T18:14:24Z,0.0,0.7579,0.7579,0.0,1,0,0.0,Technology,Blog,0,289,2013-04-16,394.121613
516db354cf28d02a61000dfc,2013-04-16T16:22:50Z,-0.3818,0.0,-0.2023,0.0,1,1,1.0,Technology,Blog,0,1004,2013-04-16,394.121613
516d3081cf28d02a61000c26,2013-04-16T07:00:02Z,0.0,0.0,0.0,0.0,0,1,0.0,Style,Blog,0,234,2013-04-16,394.121613
51789d06cf28d02a61003024,2013-04-17T00:00:00Z,-0.3182,0.5719,0.4678,0.631,1,1,0.0,Business,News,1,1017,2013-04-17,388.751556
516f170ccf28d02a610012ac,2013-04-17T16:25:39Z,0.0,0.34,0.34,0.0,0,1,0.0,Technology,Blog,0,184,2013-04-17,388.751556
517e8266cf28d041ca0002c2,2013-04-18T00:00:00Z,0.0,0.4019,0.4019,0.9758,0,1,0.3333333333333333,,Question,7,204,2013-04-18,380.480347
517e825acf28d041ca0002ae,2013-04-18T00:00:00Z,0.2732,0.6908,0.7783,0.7717,0,1,0.0,Arts,News,9,894,2013-04-18,380.480347
517082decf28d02a6100177f,2013-04-18T19:28:10Z,0.0,-0.765,-0.765,0.0,1,0,0.0,Technology,Blog,0,276,2013-04-18,380.480347
5171ca7ecf28d02a61001b46,2013-04-19T18:48:22Z,0.0,0.4767,0.4767,0.0,1,0,0.0,Technology,Blog,0,111,2013-04-19,397.350616
5170b145cf28d02a61001804,2013-04-19T00:00:00Z,0.25,0.4404,0.5994,0.6369,0,1,0.0,U.S.,News,12,1090,2013-04-19,397.350616
517061dacf28d02a610016f0,2013-04-19T00:00:00Z,0.5106,0.9217,0.9477,-0.4215,1,1,1.0,Technology,News,3,854,2013-04-19,397.350616
51721feacf28d02a61001bfc,2013-04-20T00:00:00Z,0.0,0.4767,0.4767,0.4767,0,1,0.5,Business Day,Slideshow,0,25,2013-04-22,397.469849
51714efbcf28d02a61001975,2013-04-20T00:00:00Z,0.0,0.1531,0.1531,0.0,0,1,0.0,Business Day,News,4,586,2013-04-22,397.469849
51759f4ccf28d02a61002317,2013-04-22T16:32:08Z,0.1779,0.7351,0.7845,0.0,0,1,0.0,Technology,Blog,0,385,2013-04-22,397.469849
5176f73ccf28d02a61002a07,2013-04-23T16:56:40Z,-0.3182,0.7184,0.5719,0.0,1,0,0.0,Technology,Blog,0,205,2013-04-23,401.339661
5176f300cf28d02a610029ab,2013-04-23T16:39:02Z,0.0,-0.4588,-0.4588,0.0,1,1,1.0,Technology,Blog,0,431,2013-04-23,401.339661
51766ec4cf28d02a61002531,2013-04-23T07:20:45Z,0.2023,-0.1531,0.0516,0.0,1,1,1.0,Technology,Blog,0,184,2013-04-23,401.339661
51762f71cf28d02a610024a8,2013-04-23T02:45:45Z,0.0,0.1531,0.1531,0.0,0,1,0.0,World,Blog,0,573,2013-04-23,401.339661
5175e38ecf28d02a610023cf,2013-04-23T00:00:00Z,-0.4939,-0.4019,-0.7096,-0.4019,1,1,1.0,Business Day,News,1,1100,2013-04-23,401.339661
51785897cf28d02a61002eee,2013-04-24T18:06:44Z,0.0,0.34,0.34,0.0,0,1,0.0,Technology,Blog,0,279,2013-04-24,404.096741
517e8027cf28d041ca0001a2,2013-04-25T18:20:52Z,0.0,0.5023,0.5023,0.0,1,1,0.0,Technology,Blog,0,642,2013-04-25,401.935791
517e8a24cf28d041ca000638,2013-04-26T19:43:38Z,0.0,0.2732,0.2732,0.0,1,1,0.5,Technology,Blog,0,323,2013-04-26,398.120605
517e8859cf28d041ca000594,2013-04-26T15:50:50Z,-0.296,0.5719,0.4767,0.0,0,1,0.0,Technology,Blog,0,436,2013-04-26,398.120605
5179141fcf28d02a610030f4,2013-04-26T00:00:00Z,0.0,0.5267,0.5267,-0.1779,1,1,0.3333333333333333,Technology,News,3,731,2013-04-26,398.120605
51871e6dcf28d05efe000e9a,2013-04-28T00:00:00Z,0.0,0.7003,0.7003,0.7003,0,0,0.0,Travel,News,3,76,2013-04-29,406.883606
51886e8fcf28d05efe001248,2013-04-29T00:00:00Z,-0.5267,-0.128,-0.5994,0.0,0,0,0.0,Business; Technology,News,1,1050,2013-04-29,406.883606
517ef5f6cf28d041ca000df2,2013-04-29T18:31:12Z,-0.7269,0.34,-0.5719,0.0,0,1,0.0,Technology,Blog,0,280,2013-04-29,406.883606
517ef5f6cf28d041ca000df1,2013-04-29T18:30:47Z,0.0,0.0,0.0,0.0,0,1,1.0,Technology,Blog,0,61,2013-04-29,406.883606
517ed59acf28d041ca000d84,2013-04-29T16:16:01Z,0.0,0.7003,0.7003,0.0,0,1,0.0,Technology,Blog,0,800,2013-04-29,406.883606
535ff62f38f0d87ca6ede6c0,2013-04-29T15:12:13Z,-0.2263,-0.4939,-0.6249,-0.4939,0,1,1.0,Multimedia/Photos,Video,0,19,2013-04-29,406.883606
535ff6b538f0d87ca6ede70b,2013-04-29T15:05:13Z,0.5448,0.0,0.5448,0.0,0,1,1.0,Multimedia/Photos,Video,0,19,2013-04-29,406.883606
535ff71738f0d87ca6ede773,2013-04-29T15:01:13Z,0.0,0.0,0.0,0.0,0,1,1.0,Multimedia/Photos,Video,0,15,2013-04-29,406.883606
535ff74238f0d87ca6ede7a1,2013-04-29T15:00:13Z,0.0,0.0,0.0,0.0,0,1,1.0,Multimedia/Photos,Video,0,26,2013-04-29,406.883606
518183e9cf28d05efe0000f8,2013-05-01T17:01:02Z,0.0,0.1531,0.1531,0.0,1,1,0.5,Opinion,Blog,0,127,2013-05-01,407.564178
51817ce8cf28d05efe0000cf,2013-05-01T16:34:38Z,0.5267,0.0,0.5267,0.0,0,1,0.0,Technology,Blog,0,239,2013-05-01,407.564178
518c639540e9ec62dc0d2192,2013-05-02T00:00:00Z,0.0,0.4588,0.4588,0.4588,0,0,0.0,Corrections; New York and Region,Correction,2,79,2013-05-02,412.124542
5182e0a2cf28d05efe000526,2013-05-02T17:50:17Z,0.0,-0.5859,-0.5859,0.0,0,1,0.0,Technology,Blog,0,153,2013-05-02,412.124542
518256dbcf28d05efe000332,2013-05-02T08:04:43Z,0.34,0.4678,0.5789,0.0,0,1,0.0,Business Day,Blog,0,2011,2013-05-02,412.124542
5181e670cf28d05efe00023f,2013-05-02T00:01:25Z,0.34,0.0,0.34,0.0,1,1,0.3333333333333333,Business Day,Blog,0,643,2013-05-02,412.124542
51818f9ccf28d05efe00012d,2013-05-02T00:00:00Z,0.0,0.4767,0.4767,0.4767,0,1,0.0,Technology,News,10,1136,2013-05-02,412.124542
51844460cf28d05efe0009be,2013-05-03T19:09:35Z,0.0,0.34,0.34,0.0,1,1,0.0,Technology,Blog,0,134,2013-05-03,420.127472
5184215acf28d05efe00095a,2013-05-03T16:38:47Z,0.0,-0.5859,-0.5859,0.0,1,1,1.0,Technology,Blog,0,586,2013-05-03,420.127472
5183157acf28d05efe0005f5,2013-05-03T00:00:00Z,0.0,0.7579,0.7579,0.5574,0,1,0.0,Business Day,News,5,945,2013-05-03,420.127472
51847de1cf28d05efe000a95,2013-05-04T00:00:00Z,0.0,0.4215,0.4215,0.4215,1,1,1.0,World,Brief,9,158,2013-05-06,427.991333
51833916cf28d05efe00069c,2013-05-04T00:00:00Z,-0.0516,0.8016,0.7902,0.7346,1,1,0.0,Business Day,News,4,463,2013-05-06,427.991333
51855ce5cf28d05efe000b8b,2013-05-05T00:00:00Z,0.0,0.4767,0.4767,0.34,0,1,1.0,Technology,News,3,1104,2013-05-06,427.991333
51878ec0cf28d05efe000f53,2013-05-06T07:00:44Z,0.0,-0.4019,-0.4019,0.0,0,1,0.5,Business Day,Blog,0,1681,2013-05-06,427.991333
51897dbecf28d05efe001569,2013-05-07T18:16:45Z,0.0,0.128,0.128,0.0,0,1,0.0,Technology,Blog,0,251,2013-05-07,425.845276
51893617cf28d05efe001439,2013-05-07T13:07:26Z,-0.296,0.8873,0.8705,0.0,1,1,1.0,Technology,Blog,0,405,2013-05-07,425.845276
51892ac6cf28d05efe001411,2013-05-07T12:21:16Z,0.0,0.0,0.0,0.0,1,1,1.0,Technology,Blog,0,186,2013-05-07,425.845276
51885383cf28d05efe00120a,2013-05-07T00:00:00Z,0.0,-0.7783,-0.7783,-0.296,1,1,1.0,Technology,News,1,1122,2013-05-07,425.845276
5187caa6cf28d05efe000ff6,2013-05-07T00:00:00Z,0.0,0.0,0.0,-0.3612,1,1,0.25,Technology,News,3,804,2013-05-07,425.845276
51944c4840e9ec457e2a1928,2013-05-08T00:00:00Z,0.0,0.0,0.0,-0.6486,0,1,0.0,Business,News,1,1470,2013-05-08,433.992310
518ab600cf28d05efe0019a5,2013-05-08T16:24:55Z,0.0,0.0772,0.0772,0.0,1,1,0.0,Technology,Blog,0,238,2013-05-08,433.992310
518a8d45cf28d05efe0018c6,2013-05-08T13:30:39Z,0.0,0.4404,0.4404,0.0,0,1,0.0,Technology,Blog,0,494,2013-05-08,433.992310
518a862dcf28d05efe00189f,2013-05-08T13:00:56Z,0.0,0.2732,0.2732,0.0,0,1,0.3333333333333333,Travel,Blog,0,60,2013-05-08,433.992310
518a15a2cf28d05efe00170c,2013-05-08T05:00:52Z,0.0772,0.3565,0.4936,0.0,1,0,0.0,U.S.,Blog,0,345,2013-05-08,433.992310
51898006cf28d05efe001574,2013-05-08T00:00:00Z,0.0,0.8807,0.8807,-0.0387,0,1,0.5,Business Day,News,1,1328,2013-05-08,433.992310
518acbf5cf28d05efe001a11,2013-05-09T00:00:00Z,0.0,0.743,0.743,0.0,1,1,0.5,Technology,News,1,1274,2013-05-09,432.924255
518d017640e9ec617544327b,2013-05-11T00:00:00Z,0.0,0.7845,0.7845,0.0,0,1,0.0,Business Day,News,7,408,2013-05-13,435.929688
51915ffa40e9ec457e2a0fe5,2013-05-13T17:45:18Z,-0.5267,-0.2732,-0.6705,0.0,0,1,0.0,Technology,Blog,0,209,2013-05-13,435.929688
519146a940e9ec457e2a0f7d,2013-05-13T15:59:14Z,0.0,0.0,0.0,0.0,1,1,1.0,Technology,Blog,0,274,2013-05-13,435.929688
5190da6840e9ec457e2a0dbb,2013-05-13T07:03:36Z,0.0,0.5423,0.5423,0.0,1,1,0.4,Technology,Blog,0,293,2013-05-13,435.929688
5190d85340e9ec457e2a0c7f,2013-05-13T00:00:00Z,0.0,0.5951,0.5951,0.7581,1,1,1.0,Opinion,Editorial,20,335,2013-05-13,435.929688
5190d84f40e9ec457e2a0c7b,2013-05-13T00:00:00Z,0.4215,0.2732,0.5994,0.6369,0,1,0.25,N.Y. / Region,News,16,447,2013-05-13,435.929688
5192bb5f40e9ec457e2a13be,2013-05-14T18:25:18Z,-0.296,0.128,-0.1779,0.0,1,1,1.0,Technology,Blog,0,453,2013-05-14,440.683777
51929e8a40e9ec457e2a133b,2013-05-14T15:58:06Z,-0.4019,-0.6597,-0.7964,0.0,0,1,1.0,Technology,Blog,0,677,2013-05-14,440.683777
51929dad40e9ec457e2a12f9,2013-05-14T14:38:18Z,0.5267,-0.0516,0.4939,0.0,0,1,0.0,Technology,Blog,0,334,2013-05-14,440.683777
5194062a40e9ec457e2a184b,2013-05-15T17:58:34Z,0.0,0.2023,0.2023,0.0,1,0,1.0,Technology,Blog,0,371,2013-05-15,454.985748
519404c140e9ec457e2a1842,2013-05-15T17:56:03Z,-0.0258,0.6369,0.6249,0.0,0,1,0.0,Technology,Blog,0,173,2013-05-15,454.985748
5194035540e9ec457e2a183f,2013-05-15T17:44:06Z,0.0,0.2732,0.2732,0.0,1,1,1.0,Technology,Blog,0,627,2013-05-15,454.985748
5193f24140e9ec457e2a17ed,2013-05-15T16:35:55Z,0.3612,0.6966,0.8053,0.0,0,1,1.0,Magazine,Blog,0,552,2013-05-15,454.985748
5193dd0f40e9ec457e2a178c,2013-05-15T15:02:56Z,0.0,0.0,0.0,0.0,1,0,0.5,Technology,Blog,0,296,2013-05-15,454.985748
5193d8e240e9ec457e2a176b,2013-05-15T14:44:53Z,0.0,0.0,0.0,0.0,1,1,0.0,Technology,Blog,0,532,2013-05-15,454.985748
5193d33c40e9ec457e2a175a,2013-05-15T14:21:58Z,0.0,0.0,0.0,0.0,1,1,1.0,Technology,Blog,0,525,2013-05-15,454.985748
5193cf1140e9ec457e2a174b,2013-05-15T14:06:12Z,0.0,0.4215,0.4215,0.0,1,1,0.5,Technology,Blog,0,353,2013-05-15,454.985748
5193cdb040e9ec457e2a1742,2013-05-15T13:59:45Z,0.0,0.872,0.872,0.0,1,1,1.0,Technology,Blog,0,637,2013-05-15,454.985748
5193bfaf40e9ec457e2a16ec,2013-05-15T12:55:33Z,0.0,0.6249,0.6249,0.0,1,0,1.0,Technology,Blog,0,208,2013-05-15,454.985748
5192b52440e9ec457e2a13aa,2013-05-15T00:00:00Z,0.0,0.5994,0.5994,0.2732,1,1,0.3333333333333333,Business Day,News,9,490,2013-05-15,454.985748
51955ddc40e9ec457e2a1c9b,2013-05-16T18:27:01Z,0.0,0.1154,0.1154,0.0,1,1,0.0,Technology,Blog,0,196,2013-05-16,449.014587
5195163040e9ec457e2a1b5e,2013-05-16T13:20:19Z,0.0,0.0,0.0,0.0,1,1,1.0,Technology,Blog,0,615,2013-05-16,449.014587
5194fa0940e9ec457e2a1ae8,2013-05-16T11:18:07Z,0.0,0.0,0.0,0.0,1,1,0.0,Technology,Blog,0,265,2013-05-16,449.014587
5194a1c140e9ec457e2a19f5,2013-05-16T05:00:45Z,0.0,0.3612,0.3612,0.0,1,1,0.3333333333333333,Technology,Blog,0,713,2013-05-16,449.014587
5194361d40e9ec457e2a18ea,2013-05-16T00:00:00Z,0.0,0.2732,0.2732,0.2732,1,1,1.0,Technology,News,1,1138,2013-05-16,449.014587
5196bb1940e9ec457e2a209a,2013-05-17T19:16:33Z,0.0,0.9201,0.9201,0.0,0,1,0.0,Technology,Blog,0,144,2013-05-17,451.652435
519690e740e9ec457e2a200c,2013-05-17T16:17:15Z,0.0,0.0,0.0,0.0,1,0,0.5,Technology,Blog,0,381,2013-05-17,451.652435
5196151b40e9ec457e2a1e33,2013-05-17T07:30:03Z,0.0,0.0,0.0,0.0,1,1,1.0,Technology,Blog,0,593,2013-05-17,451.652435
5195b27340e9ec457e2a1d8e,2013-05-17T00:00:00Z,0.0,0.4404,0.4404,0.4404,1,1,0.3333333333333333,Technology,News,,491,2013-05-17,451.652435
519851fa40e9ec457e2a22e9,2013-05-19T00:00:00Z,0.0,0.0,0.0,0.0,0,1,0.0,Fashion & Style,News,17,157,2013-05-20,451.329529
519c02b240e9ec457e2a2b96,2013-05-21T00:00:00Z,0.0,0.0,0.0,0.0,0,1,0.0,U.S.,Interactive Feature,0,64,2013-05-21,450.554565
519b965540e9ec457e2a29e2,2013-05-21T11:41:05Z,0.0,0.8779,0.8779,0.0,1,0,0.3333333333333333,Technology,Blog,0,634,2013-05-21,450.554565
519ac8cb40e9ec457e2a27f0,2013-05-21T00:00:00Z,0.0,0.2732,0.2732,0.0,0,1,1.0,Opinion,Op-Ed,25,786,2013-05-21,450.554565
51a21c6940e9ec0a56fe29ce,2013-05-23T16:30:03Z,-0.25,0.6705,0.5423,0.0,1,1,1.0,Technology,Blog,0,291,2013-05-23,438.542694
519e327040e9ec457e2a32bb,2013-05-23T11:11:05Z,0.0,-0.34,-0.34,0.0,0,1,0.0,Style,Blog,0,787,2013-05-23,438.542694
